"x","y","objectid","stop_name","stop_lat","stop_lon","town","stop_code"
-8581596.2795,4729346.9194,3708,"RANDOLPH RD & DEWEY RD",39.053563,-77.089791,"","28612"
-8582137.2922,4729412.0006,3709,"RANDOLPH RD & GAYNOR RD",39.054017,-77.094651,"","28614"
-8582629.547,4729388.6344,3710,"RANDOLPH RD & HUNTERS LA",39.053854,-77.099073,"","28616"
-8583176.6823,4729366.5584,3711,"RANDOLPH RD & LAUDERDALE DR",39.0537,-77.103988,"","28618"
-8583480.9185,4729476.5087,3712,"PARKLAWN DR & RANDOLPH RD",39.054467,-77.106721,"","28620"
-8583553.8327,4729699.9967,3713,"PARKLAWN DR & BRAXFIELD CT",39.056026,-77.107376,"","28622"
-8583739.8476,4729802.9261,3714,"PARKLAWN DR & WILKINS AVE",39.056744,-77.109047,"","28624"
-8583879.9988,4729989.2912,3715,"PARKLAWN DR & @12221",39.058044,-77.110306,"Rockville","28626"
-8584014.5841,4730359.8812,3716,"PARKLAWN DR & WILKINS AVE",39.060629,-77.111515,"Rockville","28628"
-8584249.5795,4730516.8664,3717,"PARKLAWN DR & PARKLAWN BLDG",39.061724,-77.113626,"Rockville","28630"
-8584437.5982,4730511.2751,3718,"PARKLAWN DR & WASHINGTON AVE",39.061685,-77.115315,"Rockville","28632"
-8570796.3964,4728549.6381,3719,"NEW HAMPSHIRE AVE & HEARTFIELDS DR",39.048001,-76.992774,"White Oak","28658"
-8570839.0318,4728914.8718,3720,"NEW HAMPSHIRE AVE & NORA DR",39.050549,-76.993157,"White Oak","28660"
-8570884.6728,4729120.1423,3721,"NEW HAMPSHIRE AVE & TANLEY RD",39.051981,-76.993567,"White Oak","28662"
-8571061.4481,4729566.6774,3722,"NEW HAMPSHIRE AVE & JACKSON RD",39.055096,-76.995155,"White Oak","28664"
-8571399.6368,4730465.398,3723,"NEW HAMPSHIRE AVE & VENICE DR",39.061365,-76.998193,"Colesville","28668"
-8571520.975,4730864.393,3724,"NEW HAMPSHIRE AVE & HOLLYWOOD AVE",39.064148,-76.999283,"Colesville","28670"
-8571703.539,4731232.4343,3725,"NEW HAMPSHIRE AVE & THOMAS DR",39.066715,-77.000923,"Colesville","28672"
-8571894.3406,4731516.6109,3726,"NEW HAMPSHIRE AVE & SHAW AVE",39.068697,-77.002637,"Colesville","28674"
-8571943.0985,4731894.8563,3727,"NEW HAMPSHIRE AVE & BREGMAN RD",39.071335,-77.003075,"Colesville","28676"
-8571972.8208,4731933.7141,3728,"NEW HAMPSHIRE AVE & BREGMAN RD",39.071606,-77.003342,"Colesville","28712"
-8571949.889,4731558.4782,3729,"NEW HAMPSHIRE AVE & SHAW AVE",39.068989,-77.003136,"Colesville","28714"
-8571683.9467,4731151.4268,3730,"NEW HAMPSHIRE AVE & THOMAS DR",39.06615,-77.000747,"Colesville","28716"
-8571579.6404,4730911.849,3731,"NEW HAMPSHIRE AVE & NORCROSS WAY",39.064479,-76.99981,"Colesville","28718"
-8571422.5686,4730411.6359,3732,"NEW HAMPSHIRE AVE & VENICE DR",39.06099,-76.998399,"Colesville","28720"
-8571090.2799,4729539.727,3733,"NEW HAMPSHIRE AVE & JACKSON RD",39.054908,-76.995414,"White Oak","28724"
-8570929.0893,4729153.6855,3734,"NEW HAMPSHIRE AVE & TANLEY RD",39.052215,-76.993966,"White Oak","28726"
-8570875.0993,4728938.6669,3735,"NEW HAMPSHIRE AVE & NORA DR",39.050715,-76.993481,"White Oak","28728"
-8570809.4208,4728527.134,3736,"NEW HAMPSHIRE AVE & QUAINT ACRES DR",39.047844,-76.992891,"White Oak","28730"
-8570596.8006,4727461.4691,3737,"NEW HAMPSHIRE AVE & LOCKWOOD DR",39.040409,-76.990981,"Silver Spring","28732"
-8570425.2573,4727457.3127,3738,"LOCKWOOD DR & NEW HAMPSHIRE AVE",39.04038,-76.98944,"Silver Spring","28734"
-8581481.2864,4739580.1152,3739,"EMORY LA & CAVALRY DR",39.124913,-77.088758,"","28744"
-8581499.5428,4739583.1286,3740,"EMORY LA & CAVALRY DR",39.124934,-77.088922,"","28746"
-8602647.0178,4755885.7035,3741,"FREDERICK RD & STRINGTOWN RD",39.238453,-77.278893,"Clarksburg","28748"
-8602742.7526,4755959.5795,3742,"FREDERICK RD & REDGRAVE PL",39.238967,-77.279753,"Clarksburg","28750"
-8589789.394,4728787.5832,3743,"SEVEN LOCKS RD & FONTAINE ST",39.049661,-77.163391,"Rockville","28754"
-8589808.9862,4728781.8495,3744,"SEVEN LOCKS RD & FONTAINE ST",39.049621,-77.163567,"Rockville","28756"
-8568126.2871,4730180.8208,3745,"OLD COLUMBIA PIK & TECH RD PARK & RIDE",39.05938,-76.968788,"Colesville","28772"
-8603250.8147,4745134.3274,3746,"CLOPPER RD & SCHAFFER RD",39.163609,-77.284317,"Germantown","28776"
-8599037.4833,4751361.7597,3747,"FREDERICK RD & STARDRIFT DR",39.20697,-77.246468,"Germantown","28778"
-8588638.5731,4743673.7112,3748,"MUNCASTER MILL RD & LAYTONIA DR",39.153435,-77.153053,"Redland","28780"
-8598076.0169,4747679.9281,3749,"MIDDLEBROOK RD & FREDERICK RD",39.181337,-77.237831,"Germantown","28786"
-8584072.4702,4712883.9396,3750,"MAC ARTHUR BLV & DALECARLIA ENTRANCE",38.938625,-77.112035,"Bethesda","28788"
-8584062.3402,4712957.0728,3751,"MAC ARTHUR BLV & DALECARLIA ENTRANCE",38.939136,-77.111944,"Bethesda","28790"
-8599083.4583,4751600.2425,3752,"FREDERICK RD & MILESTONE MANOR LN",39.20863,-77.246881,"Germantown","28794"
-8599131.6596,4751602.9721,3753,"FREDERICK RD & MILESTONE MANOR LN",39.208649,-77.247314,"Germantown","28796"
-8587060.174,4725646.442,3754,"ROCKLEDGE DR & @6901",39.027744,-77.138874,"Bethesda","28800"
-8598123.5503,4747799.6997,3755,"FREDERICK RD & MIDDLEBROOK RD",39.182171,-77.238258,"Germantown","28804"
-8593411.7302,4736766.4245,3756,"KEY WEST AVE & MEDICAL CENTER DR",39.105302,-77.195931,"Rockville","28806"
-8593494.8859,4736724.6791,3757,"MEDICAL CENTER DR & KEY WEST AVE",39.105011,-77.196678,"Rockville","28808"
-8595257.1848,4742293.254,3758,"PERRY PKW & @220",39.143818,-77.212509,"Gaithersburg","28812"
-8593572.1416,4757997.9937,3759,"WOODFIELD RD & HARVEST KNOLLS WAY",39.253148,-77.197372,"Damascus","28830"
-8593544.2004,4757986.4931,3760,"WOODFIELD RD & HARVEST KNOLLS WAY",39.253068,-77.197121,"Damascus","28832"
-8598954.8843,4750120.1603,3761,"SHAKESPEARE BLV & FREDERICK RD",39.198327,-77.245726,"Germantown","28834"
-8599354.5212,4750004.6704,3762,"SHAKESPEARE BLV & MILESTONE PARK & RIDE",39.197523,-77.249316,"Germantown","28836"
-8599744.9187,4750007.687,3763,"SHAKESPEARE BLV & OBSERVATION DR",39.197544,-77.252823,"Germantown","28838"
-8599691.374,4749969.3343,3764,"SHAKESPEARE BLV & OBSERVATION DR",39.197277,-77.252342,"Germantown","28840"
-8599400.9415,4749966.7487,3765,"SHAKESPEARE BLV & AMBER RIDGE DR",39.197259,-77.249733,"Germantown","28842"
-8599065.5359,4750041.8741,3766,"SHAKESPEARE BLV & ETON MANOR DR",39.197782,-77.24672,"Germantown","28844"
-8599296.7464,4749435.7155,3767,"OBSERVATION DR & BOLAND FARM RD",39.193562,-77.248797,"Germantown","28846"
-8599230.9566,4749289.065,3768,"OBSERVATION DR & OBSERVATION CT",39.192541,-77.248206,"Germantown","28848"
-8599438.3448,4749563.2643,3769,"OBSERVATION DR & PANTHER RIDGE DR",39.19445,-77.250069,"Germantown","28850"
-8599218.0436,4749220.1214,3770,"OBSERVATION DR & OBSERVATION CT",39.192061,-77.24809,"Germantown","28852"
-8599278.6014,4749450.9408,3771,"OBSERVATION DR & BOLAND FARM RD",39.193668,-77.248634,"Germantown","28854"
-8598733.3585,4749518.8806,3772,"FREDERICK RD & COLLINS DR",39.194141,-77.243736,"Germantown","28856"
-8588921.4359,4748276.7897,3773,"CINNABAR DR & HADLEY FARMS DR",39.185493,-77.155594,"","28862"
-8589051.4571,4748601.2296,3774,"CINNABAR DR & SEABROOK DR",39.187752,-77.156762,"","28864"
-8589207.527,4748775.3025,3775,"CINNABAR DR & EAST VILLAGE AVE",39.188964,-77.158164,"","28866"
-8589165.6709,4748724.89,3776,"CINNABAR DR & EAST VILLAGE AVE",39.188613,-77.157788,"","28868"
-8589061.6985,4748571.6432,3777,"CINNABAR DR & YANKEE HARBOR DR",39.187546,-77.156854,"","28870"
-8588935.0169,4748266.4492,3778,"CINNABAR DR & HADLEY FARMS DR",39.185421,-77.155716,"","28872"
-8589146.5239,4748919.7911,3779,"E VILLAGE AVE & BATTERY BEND WAY",39.18997,-77.157616,"","28874"
-8588744.5493,4749150.0291,3780,"E VILLAGE AVE & SAWGRASS DR",39.191573,-77.154005,"","28876"
-8588634.8996,4749193.6931,3781,"E VILLAGE AVE & WOODFIELD RD",39.191877,-77.15302,"","28878"
-8588867.2233,4749150.7473,3782,"E VILLAGE AVE & ASQUITH WAY",39.191578,-77.155107,"","28880"
-8589148.7503,4748953.5437,3783,"E VILLAGE AVE & BATTERY BEND WAY",39.190205,-77.157636,"","28882"
-8588507.7727,4748256.5395,3784,"HADLEY FARMS DR & WOODFIELD RD",39.185352,-77.151878,"","28884"
-8569388.2049,4722800.3778,3785,"NEW HAMPSHIRE AVE & FOX ST",39.00788,-76.980124,"Silver Spring","28886"
-8599634.4898,4738664.8014,3786,"QUINCE ORCHARD RD & DARNESTOWN RD",39.118534,-77.251831,"Gaithersburg","28890"
-8598827.4235,4739767.5215,3787,"QUINCE ORCHARD RD & KENTLANDS BLVD",39.126219,-77.244581,"Gaithersburg","28892"
-8585474.5392,4725140.0409,3788,"OLD GEORGETOWN RD & BELLS MILL RD",39.02421,-77.12463,"Bethesda","28900"
-8578806.2791,4743486.6631,3789,"OLNEY SANDY SPRING RD & VILLAGE CENTER DR",39.152132,-77.064728,"Olney","28904"
-8578316.696,4743238.1801,3790,"OLNEY SANDY SPRING RD & SPARTAN RD",39.150401,-77.06033,"Olney","28906"
-8586325.0201,4735131.0244,3791,"E GUDE DR & TAFT ST",39.093901,-77.13227,"Rockville","28908"
-8593785.3184,4748525.1095,3792,"APPLE RIDGE RD & SHALLOW POINT RD",39.187222,-77.199287,"Montgomery Village","28914"
-8600018.9873,4738635.5311,3793,"DARNESTOWN RD & QUINCE ORCHARD RD",39.11833,-77.255285,"Darnestown","28916"
-8569933.2251,4726281.8436,3794,"NEW HAMPSHIRE AVE & RUPPERT RD",39.032178,-76.98502,"Silver Spring","28918"
-8579023.3521,4743531.1638,3795,"GEORGIA AVE & OLNEY-SANDY SPRING RD",39.152442,-77.066678,"Olney","28922"
-8599807.7029,4750700.3588,3796,"OBSERVATION DR & RIDGE RD",39.202366,-77.253387,"Germantown","28938"
-8600227.2661,4750918.4267,3797,"OBSERVATION DR & AUTUMN ROSE WAY",39.203884,-77.257156,"Germantown","28940"
-8600507.5685,4750945.2905,3798,"OBSERVATION DR & ROYAL CROWN DR",39.204071,-77.259674,"Germantown","28942"
-8600843.6421,4751004.6208,3799,"OBSERVATION DR & COMFREY LA",39.204484,-77.262693,"Germantown","28944"
-8600301.1822,4750889.9828,3800,"OBSERVATION DR & GREAT PARK CIRCLE",39.203686,-77.25782,"Germantown","28950"
-8599951.1937,4750811.8343,3801,"OBSERVATION DR & RIDGE RD",39.203142,-77.254676,"Germantown","28952"
-8601276.1183,4750864.4121,3802,"DORSEY MILL RD & WATERS HOLLOW RD",39.203508,-77.266578,"Germantown","28954"
-8582764.0209,4743445.8948,3803,"BOWIE MILL RD & BREADY RD",39.151848,-77.100281,"Olney","28956"
-8582834.1522,4743439.8657,3804,"BOWIE MILL RD & BLUEBELL RD",39.151806,-77.100911,"Olney","28958"
-8593190.2044,4743528.0057,3805,"ODEND HAL AVE & ROYAL BONNET CIR",39.15242,-77.193941,"Gaithersburg","28960"
-8593188.8686,4743550.6868,3806,"ODEND HAL AVE & ROYAL BONNET CIR",39.152578,-77.193929,"Gaithersburg","28962"
-8593542.4193,4728411.0305,3807,"GLEN RD & BROAD GREEN DR",39.047034,-77.197105,"Potomac","28966"
-8593539.7476,4728420.3474,3808,"GLEN RD & BROAD GREEN CT",39.047099,-77.197081,"Potomac","28968"
-8602591.5807,4743651.0298,3809,"GREAT SENECA HWY & QUEENSTOWNE LN",39.153277,-77.278395,"Germantown","28970"
-8590157.1936,4738560.6339,3810,"SHADYGROVE METRO LOT LOT & METRO LOT",39.117808,-77.166695,"Derwood","28974"
-8575549.0708,4721295.2844,3811,"SPRING ST & SECOND AVE",38.997373,-77.035468,"Silver Spring","28976"
-8570275.5325,4719826.0749,3812,"NEW HAMPSHIRE AVE & KIRKLYNN AVE",38.987115,-76.988095,"Silver Spring","28980"
-8570294.1229,4719625.7186,3813,"NEW HAMPSHIRE AVE & HOLTON LN",38.985716,-76.988262,"Silver Spring","28982"
-8570329.0772,4719322.8287,3814,"NEW HAMPSHIRE AVE & MERWOOD DR",38.983601,-76.988576,"Silver Spring","28984"
-8570407.1122,4718993.3119,3815,"NEW HAMPSHIRE AVE & GLENSIDE DR",38.9813,-76.989277,"Silver Spring","28986"
-8570452.5305,4718885.0506,3816,"NEW HAMPSHIRE AVE & SLIGO CREEK PKWY",38.980544,-76.989685,"Silver Spring","28988"
-8570599.4723,4718638.8892,3817,"NEW HAMPSHIRE AVE & LINDEN AVE",38.978825,-76.991005,"Silver Spring","28990"
-8570691.3108,4718506.0018,3818,"NEW HAMPSHIRE AVE & LARCH AVE",38.977897,-76.99183,"Silver Spring","28992"
-8571228.0934,4718258.7041,3819,"ETHAN ALLEN AVE & ELM AVE",38.97617,-76.996652,"Silver Spring","28994"
-8571404.2009,4718356.6488,3820,"ETHAN ALLEN AVE & PRINCE GEORGES AVE",38.976854,-76.998234,"Silver Spring","28996"
-8571777.0098,4718519.4623,3821,"ETHAN ALLEN AVE & JACKSON AVE",38.977991,-77.001583,"Silver Spring","28998"
-8572303.9963,4718514.3072,3822,"CARROLL AVE & GRANT AVE",38.977955,-77.006317,"Silver Spring","29002"
-8571801.2775,4718512.5889,3823,"ETHAN ALLEN AVE & JACKSON AVE",38.977943,-77.001801,"Silver Spring","29004"
-8571436.4835,4718365.8132,3824,"ETHAN ALLEN AVE & PRINCE GEORGES AVE",38.976918,-76.998524,"Silver Spring","29006"
-8571265.2741,4718262.9999,3825,"ETHAN ALLEN AVE & ELM AVE",38.9762,-76.996986,"Silver Spring","29008"
-8570848.2713,4718243.3825,3826,"NEW HAMPSHIRE AVE & EAST WEST HWY",38.976063,-76.99324,"Silver Spring","29010"
-8570731.9425,4718387.0061,3827,"NEW HAMPSHIRE AVE & KENTLAND AVE",38.977066,-76.992195,"Silver Spring","29012"
-8570650.4566,4718500.1308,3828,"NEW HAMPSHIRE AVE & LARCH AVE",38.977856,-76.991463,"Silver Spring","29014"
-8570559.5086,4718653.6387,3829,"NEW HAMPSHIRE AVE & LINDEN AVE",38.978928,-76.990646,"Silver Spring","29016"
-8570509.0808,4718735.2623,3830,"NEW HAMPSHIRE AVE & SLIGO CREEK PWY",38.979498,-76.990193,"Silver Spring","29018"
-8570369.2636,4718978.8483,3831,"NEW HAMPSHIRE AVE & ERSKINE  ST",38.981199,-76.988937,"Silver Spring","29020"
-8570294.5682,4719251.7977,3832,"NEW HAMPSHIRE AVE & MERWOOD DR",38.983105,-76.988266,"Silver Spring","29022"
-8570277.091,4719435.5342,3833,"NEW HAMPSHIRE AVE & KINGSWOOD DR",38.984388,-76.988109,"Silver Spring","29024"
-8570253.38,4719701.3351,3834,"NEW HAMPSHIRE AVE & HOLTON LN",38.986244,-76.987896,"Silver Spring","29026"
-8575516.7881,4721291.2737,3835,"SPRING ST & SECOND AVE",38.997345,-77.035178,"Silver Spring","29028"
-8570941.891,4718189.8284,3836,"NEW HAMPSHIRE AVE & ETHAN ALLEN AVE",38.975689,-76.994081,"Silver Spring","29030"
-8593093.0225,4737974.6761,3837,"WASHINGTONIAN BLV & MARATHON TERR",39.113724,-77.193068,"Rockville","29032"
-8593147.903,4737966.6416,3838,"WASHINGTONIAN BLV & MARATHON TERR",39.113668,-77.193561,"Rockville","29034"
-8601879.2473,4749129.9208,3839,"FATHER HURLEY BLV & WATERS LANDING DR",39.191433,-77.271996,"Germantown","29040"
-8599715.8643,4750649.3621,3840,"RIDGE RD & OBSERVATION DR",39.202011,-77.252562,"Germantown","29048"
-8599110.9542,4750972.4416,3841,"RIDGE RD & FREDERICK RD",39.20426,-77.247128,"Germantown","29050"
-8598934.2902,4750635.2841,3842,"FREDERICK RD & HENDERSON CORNER RD",39.201913,-77.245541,"Germantown","29052"
-8598850.0213,4750015.5873,3843,"FREDERICK RD & SHAKESPEARE BLVD",39.197599,-77.244784,"Germantown","29056"
-8599864.6985,4750621.9245,3844,"RIDGE RD & OBSERVATION DR",39.20182,-77.253899,"Germantown","29058"
-8581772.8322,4732835.0826,3845,"ASPEN HILL RD & JUSTICE RD",39.077892,-77.091377,"Aspen Hill","29062"
-8564810.4135,4732701.1485,3846,"ASTON MANOR DR & GUILFORD RUN LA",39.076958,-76.939001,"Burtonsville","29064"
-8565016.2432,4732581.2689,3847,"ASTON MANOR DR & BRIGGS CHANEY RD",39.076122,-76.94085,"Burtonsville","29066"
-8582612.8491,4735742.4934,3848,"BEL PRE RD & JANICE DR",39.098164,-77.098923,"Aspen Hill","29068"
-8582428.504,4735587.5787,3849,"BEL PRE RD & MELINDA LA",39.097084,-77.097267,"Aspen Hill","29070"
-8582213.4347,4735485.1641,3850,"BEL PRE RD & WESTBURY RD",39.09637,-77.095335,"Aspen Hill","29072"
-8581799.2149,4735281.1988,3851,"BEL PRE RD & ARCTIC AVE",39.094948,-77.091614,"Aspen Hill","29074"
-8581402.8062,4735083.9788,3852,"BEL PRE RD & MERTON RD",39.093573,-77.088053,"Aspen Hill","29076"
-8581172.3749,4734970.8122,3853,"BEL PRE RD & GAINES AVE",39.092784,-77.085983,"Aspen Hill","29078"
-8580819.6034,4734903.4005,3854,"BEL PRE RD & CHESTERFIELD RD",39.092314,-77.082814,"Aspen Hill","29080"
-8580660.1939,4734946.716,3855,"BEL PRE RD & LONDON LA",39.092616,-77.081382,"Aspen Hill","29082"
-8580271.2436,4735079.2456,3856,"BEL PRE RD & GEORGIA AVE",39.09354,-77.077888,"Aspen Hill","29084"
-8579471.3017,4734862.0931,3857,"BEL PRE RD & CONNECTICUT AVE",39.092026,-77.070702,"Aspen Hill","29086"
-8578573.51,4734743.909,3858,"BEL PRE RD & HOMECREST RD",39.091202,-77.062637,"Aspen Hill","29088"
-8578212.7236,4734657.9969,3859,"BEL PRE RD & BEAVERWOOD LA",39.090603,-77.059396,"Aspen Hill","29090"
-8577519.6484,4734622.5709,3860,"BEL PRE RD & RIPPLING BROOK DR",39.090356,-77.05317,"Aspen Hill","29092"
-8577262.3891,4734624.1486,3861,"BEL PRE RD & NORTH GATE DR",39.090367,-77.050859,"Aspen Hill","29094"
-8576963.9415,4734631.8935,3862,"BEL PRE RD & PARKER FARM WAY",39.090421,-77.048178,"","29096"
-8578152.2771,4734673.3434,3863,"BEL PRE RD & BEAVERWOOD LA",39.09071,-77.058853,"Aspen Hill","29100"
-8579385.4744,4734840.1486,3864,"BEL PRE RD & CONNECTICUT AVE",39.091873,-77.069931,"Aspen Hill","29102"
-8580345.1597,4735081.3971,3865,"BEL PRE RD & GEORGIA AVE",39.093555,-77.078552,"Aspen Hill","29104"
-8580581.9363,4734993.9044,3866,"BEL PRE RD & LONDON LA",39.092945,-77.080679,"Aspen Hill","29106"
-8580776.6341,4734932.66,3867,"BEL PRE RD & CHESTERFIELD RD",39.092518,-77.082428,"Aspen Hill","29108"
-8581135.0828,4734972.6768,3868,"BEL PRE RD & GAINES AVE",39.092797,-77.085648,"Aspen Hill","29110"
-8581409.0401,4735103.4855,3869,"BEL PRE RD & MERTON RD",39.093709,-77.088109,"Aspen Hill","29112"
-8581724.0743,4735259.8271,3870,"BEL PRE RD & ARCTIC AVE",39.094799,-77.090939,"Aspen Hill","29114"
-8582162.4504,4735478.8529,3871,"BEL PRE RD & WESTBURY RD",39.096326,-77.094877,"Aspen Hill","29116"
-8582377.5197,4735582.5583,3872,"BEL PRE RD & MELINDA LA",39.097049,-77.096809,"Aspen Hill","29118"
-8582570.1024,4735723.8461,3873,"BEL PRE RD & JANICE DR",39.098034,-77.098539,"Aspen Hill","29120"
-8577769.1154,4742589.6553,3874,"BRIMSTONE ACADEMY DR & ST FLORENCE WAY",39.145883,-77.055411,"Olney","29122"
-8577708.7802,4742572.7179,3875,"BRIMSTONE ACADEMY DR & CHIPPING CT",39.145765,-77.054869,"Olney","29124"
-8577915.8345,4742627.2623,3876,"BRIMSTONE ACADEMY DR & PRINCE PHILIP DR",39.146145,-77.056729,"Olney","29126"
-8579564.6988,4734535.369,3877,"CONNECTICUT AVE & PEARTREE CT",39.089748,-77.071541,"Aspen Hill","29128"
-8579446.5888,4734787.0804,3878,"CONNECTICUT AVE & BEL PRE RD",39.091503,-77.07048,"Aspen Hill","29130"
-8598847.2383,4750166.7014,3879,"FREDERICK RD & SHAKESPEARE BLVD",39.198651,-77.244759,"Germantown","29132"
-8598885.4209,4750458.3061,3880,"FREDERICK RD & HENDERSON CORNER",39.200681,-77.245102,"Germantown","29134"
-8564954.9062,4732974.7546,3881,"GATESHEAD MANOR WAY & PARKFORD MANOR DR",39.078866,-76.940299,"Burtonsville","29136"
-8578244.0043,4731279.6053,3882,"GEORGIA AVE & WELLER RD",39.067044,-77.059677,"Wheaton Glenmont","29140"
-8578369.7954,4731427.5719,3883,"GEORGIA AVE & HATHAWAY DR",39.068076,-77.060807,"Wheaton Glenmont","29142"
-8578525.5313,4731657.4118,3884,"GEORGIA AVE & JANET RD",39.069679,-77.062206,"Aspen Hill","29144"
-8578665.3486,4731891.9886,3885,"GEORGIA AVE & KAYSON ST",39.071315,-77.063462,"Aspen Hill","29146"
-8578828.209,4732110.9415,3886,"GEORGIA AVE & RIPPLING BROOK DR",39.072842,-77.064925,"Aspen Hill","29148"
-8578970.698,4732268.8142,3887,"GEORGIA AVE & REGINA DR",39.073943,-77.066205,"Aspen Hill","29150"
-8579136.7867,4732447.1947,3888,"GEORGIA AVE & VERONA DR",39.075187,-77.067697,"Aspen Hill","29152"
-8579441.5794,4732773.8513,3889,"GEORGIA AVE & HEWITT AVE",39.077465,-77.070435,"Aspen Hill","29154"
-8579381.1329,4740838.0714,3890,"GEORGIA AVE & STATION 40 DR",39.133679,-77.069892,"Olney","29156"
-8578990.5128,4744010.4927,3891,"GEORGIA AVE & OLANDWOOD CT",39.155781,-77.066383,"Olney","29158"
-8579144.1337,4732409.4821,3892,"GEORGIA AVE & VERONA DR",39.074924,-77.067763,"Aspen Hill","29162"
-8578963.0169,4732211.7446,3893,"GEORGIA AVE & REGINA DR",39.073545,-77.066136,"Aspen Hill","29164"
-8578831.9939,4732074.6641,3894,"GEORGIA AVE & MAY ST",39.072589,-77.064959,"Aspen Hill","29166"
-8578672.6957,4731861.3041,3895,"GEORGIA AVE & KAYSON ST",39.071101,-77.063528,"Aspen Hill","29168"
-8578546.3481,4731623.5735,3896,"GEORGIA AVE & JANET RD",39.069443,-77.062393,"Aspen Hill","29170"
-8578435.1399,4731449.0788,3897,"GEORGIA AVE & HATHAWAY DR",39.068226,-77.061394,"Wheaton Glenmont","29172"
-8577130.2528,4730685.4669,3898,"GLENALLAN AVE & LAYHILL RD",39.0629,-77.049672,"Wheaton Glenmont","29176"
-8576786.6096,4730530.1995,3899,"GLENALLAN AVE & GREENERY LA",39.061817,-77.046585,"Wheaton Glenmont","29178"
-8577411.5572,4730580.5214,3900,"GLENMONT STATION & BAY A",39.062168,-77.052199,"Wheaton Glenmont","29180"
-8577429.5909,4730598.5857,3901,"GLENMONT STATION & BAY C",39.062294,-77.052361,"Wheaton Glenmont","29182"
-8577447.4021,4730616.65,3902,"GLENMONT STATION & BAY B",39.06242,-77.052521,"Wheaton Glenmont","29184"
-8577447.4021,4730525.8985,3903,"GLENMONT STATION & BAY F",39.061787,-77.052521,"Wheaton Glenmont","29190"
-8577510.8542,4730555.4321,3904,"GLENMONT STATION & BAY G",39.061993,-77.053091,"Wheaton Glenmont","29192"
-8579275.0455,4732948.3688,3905,"HEWITT AVE & HEWITT GARDENS",39.078682,-77.068939,"Aspen Hill","29196"
-8578814.8507,4733090.1934,3906,"HEWITT AVE & @3212",39.079671,-77.064805,"Aspen Hill","29198"
-8578511.6164,4733142.1055,3907,"HEWITT AVE & @2954",39.080033,-77.062081,"Aspen Hill","29200"
-8578168.8637,4733233.5975,3908,"HEWITT AVE & BLUFF POINT LA",39.080671,-77.059002,"Aspen Hill","29202"
-8577849.7107,4733300.8547,3909,"HEWITT AVE & RIPPLING BROOK DR",39.08114,-77.056135,"Aspen Hill","29204"
-8578111.6455,4733283.2157,3910,"HEWITT AVE & BLUFF POINT LA",39.081017,-77.058488,"Aspen Hill","29206"
-8578505.3825,4733157.1629,3911,"HEWITT AVE & @2949",39.080138,-77.062025,"Aspen Hill","29208"
-8578836.7806,4733102.6695,3912,"HEWITT AVE & @3212",39.079758,-77.065002,"Aspen Hill","29210"
-8579133.6697,4733051.6181,3913,"HEWITT AVE & HEWITT GARDENS",39.079402,-77.067669,"Aspen Hill","29212"
-8579354.1936,4732904.4882,3914,"HEWITT AVE & GEORGIA AVE",39.078376,-77.06965,"Aspen Hill","29213"
-8577707.3331,4736481.67,3915,"HOMECREST RD & LONGMEAD CROSSING DR",39.103317,-77.054856,"Aspen Hill","29214"
-8578140.3659,4736134.2373,3916,"HOMECREST RD & HYDRUS RD",39.100895,-77.058746,"Aspen Hill","29216"
-8578389.2763,4735631.3275,3917,"HOMECREST RD & GUNARETTE WAY",39.097389,-77.060982,"Aspen Hill","29218"
-8578509.8353,4735134.0365,3918,"HOMECREST RD & HOMECREST HOUSE",39.093922,-77.062065,"Aspen Hill","29220"
-8585788.3489,4730332.212,3919,"E JEFFERSON ST & HALPINE RD",39.060436,-77.127449,"Rockville","29222"
-8585936.8491,4730567.0448,3920,"E JEFFERSON ST & CONGRESSIONAL LA",39.062074,-77.128783,"Rockville","29224"
-8575093.5514,4728335.349,3921,"KEMP MILL RD & ARCOLA AVE",39.046506,-77.031376,"","29226"
-8574913.2139,4728409.0238,3922,"KEMP MILL RD & MONTICELLO AVE",39.04702,-77.029756,"","29228"
-8574407.712,4728630.6248,3923,"KEMP MILL RD & YEATMAN PKWY",39.048566,-77.025215,"Kemp Mill","29230"
-8574347.3769,4729018.2232,3924,"KEMP MILL RD & GRAYS LA",39.05127,-77.024673,"Kemp Mill","29232"
-8574206.0011,4729656.8469,3925,"KEMP MILL RD & KEMP MILL FOREST DR",39.055725,-77.023403,"Kemp Mill","29234"
-8574225.5934,4729651.3994,3926,"KEMP MILL RD & KEMP MILL FOREST DR",39.055687,-77.023579,"Kemp Mill","29236"
-8574361.8484,4729066.244,3927,"KEMP MILL RD & GRAYS LA",39.051605,-77.024803,"Kemp Mill","29238"
-8574431.3118,4728630.9115,3928,"KEMP MILL RD & CLINTWOOD PL",39.048568,-77.025427,"Kemp Mill","29240"
-8574946.1644,4728415.6173,3929,"KEMP MILL RD & MONTICELLO AVE",39.047066,-77.030052,"","29242"
-8578114.985,4744609.0038,3930,"LINDENWOOD DR & CLOVERCREST WAY",39.15995,-77.058518,"Olney","29250"
-8577653.7884,4744725.1498,3931,"LINDENWOOD DR & MEADOWLAND TERR",39.160759,-77.054375,"Olney","29254"
